grant_id,org_city,cruz,status,org_name,org_state,state_party,award_type,nsf_total_budget,usaspending_obligated,usaspending_outlaid,estimated_budget,estimated_outlays,estimated_remaining
2219604,MADISON,FALSE,❌ Terminated,University of Wisconsin-Madison,WI,D,Standard Grant,576061,576061,255006.63,576061,255006.63,321054.37
2220322,PITTSBURGH,TRUE,❌ Terminated,Carnegie-Mellon University,PA,D,Continuing Grant,997128,1196064,736401.56,1196064,736401.56,459662.43999999994
2220446,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,2085318,2530198,1892536.2,2530198,1892536.2,637661.8
2220535,TUSCALOOSA,TRUE,❌ Terminated,University of Alabama Tuscaloosa,AL,R,Standard Grant,171258,NA,NA,171258,176730.14911242604,-5472.149112426036
2220536,RALEIGH,TRUE,❌ Terminated,North Carolina State University,NC,D,Standard Grant,147018,147018,61855.04,147018,61855.04,85162.95999999999
2220631,SANTA CRUZ,,🔄 Possibly Reinstated,University of California-Santa Cruz,CA,D,Standard Grant,399994,NA,NA,399994,352140.83652968035,47853.16347031965
2220703,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,560000,420000,420000,560000,420000,140000
2220724,SANTA BARBARA,TRUE,🔄 Possibly Reinstated,University of California-Santa Barbara,CA,D,Standard Grant,373108,373108,225027.11,373108,225027.11,148080.89
2220747,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,1700000,NA,NA,1700000,1717276.4227642277,-17276.422764227726
2221556,AMHERST,,❌ Terminated,SUNY at Buffalo,NY,D,Standard Grant,1489993,NA,NA,1489993,1510665.2614727854,-20672.26147278538
2221587,PHILADELPHIA,,❌ Terminated,Drexel University,PA,D,Standard Grant,1496929,1496929,434708.67,1496929,434708.67,1062220.33
2221715,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,360000,NA,NA,360000,363546.79802955664,-3546.7980295566376
2221894,DENTON,TRUE,❌ Terminated,University of North Texas,TX,R,Standard Grant,158068,158068,62123.04,158068,62123.04,95944.95999999999
2221922,BLOOMINGTON,TRUE,❌ Terminated,Indiana University,IN,R,Standard Grant,95327,95327,52706.55,95327,52706.55,42620.45
2221994,CLAREMONT,TRUE,❌ Terminated,Claremont Graduate University,CA,D,Standard Grant,157291,157291,52426.87,157291,52426.87,104864.13
2221996,LUBBOCK,TRUE,❌ Terminated,Texas Tech University,TX,R,Standard Grant,208818,NA,NA,208818,216452.2064516129,-7634.206451612903
2222018,TUCSON,FALSE,❌ Terminated,University of Arizona,AZ,D,Continuing Grant,1249799,NA,NA,1250671,1283487.4402332362,-32816.44023323618
2222147,SYRACUSE,TRUE,❌ Terminated,SUNY College of Environmental Science and Forestry,NY,D,Standard Grant,128764,128764,52134.36,128764,52134.36,76629.64
2222278,IRVINE,TRUE,🔄 Possibly Reinstated,University of California-Irvine,CA,D,Continuing Grant,300000,300000,262467.32,300000,262467.32,37532.67999999999
2222427,ATLANTA,TRUE,❌ Terminated,Spelman College,GA,R,Standard Grant,231736,231736,153390.82,231736,153390.82,78345.18
2222452,NEW YORK,TRUE,❌ Terminated,CUNY John Jay College of Criminal Justice,NY,D,Standard Grant,221000,221000,147350.53,221000,147350.53,73649.47
2222453,BLOOMINGTON,TRUE,❌ Terminated,Indiana University,IN,R,Standard Grant,241615,241615,131641.75,241615,131641.75,109973.25
2222847,NEW ORLEANS,,❌ Terminated,University of New Orleans,LA,R,Standard Grant,1185499,1185499,645536.48,1185499,645536.48,539962.52
2223880,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,232968,232968,219037.08,232968,219037.08,13930.920000000013
2224247,CAMBRIDGE,TRUE,❌ Terminated,TERC Inc,MA,D,Continuing Grant,969616,969616,362800,969616,362800,606816
2224296,SAN JOSE,FALSE,❌ Terminated,San Jose State University Foundation,CA,D,Continuing Grant,1403600,NA,NA,1403600,1455872,-52272
2224509,HAMPTON,FALSE,❌ Terminated,Hampton University,VA,R,Continuing Grant,1230157,767261,241477.24,1230157,241477.24,988679.76
2224565,GREENSBORO,FALSE,❌ Terminated,University of North Carolina Greensboro,NC,D,Standard Grant,450000,458000,241659.23,458000,241659.23,216340.77
2224571,SPOKANE,FALSE,❌ Terminated,BLACK IN MARINE SCIENCE,WA,D,Continuing Grant,1769671,NA,NA,1769671,1846861.8190630048,-77190.8190630048
2224594,SEATTLE,TRUE,❌ Terminated,University of Washington,WA,D,Standard Grant,1106513,1106513,182754.29,1106513,182754.29,923758.71
2224595,BOSTON,FALSE,❌ Terminated,Trustees of Boston University,MA,D,Standard Grant,666618,666618,215969.09,666618,215969.09,450648.91000000003
2224615,NEW YORK,FALSE,❌ Terminated,"Teachers College, Columbia University",NY,D,Standard Grant,1300000,1300000,390098,1300000,390098,909902
2224946,EAST LANSING,,❌ Terminated,Michigan State University,MI,D,Standard Grant,300259,300259,0,300259,0,300259
2225180,FT LAUDERDALE,,❌ Terminated,Nova Southeastern University,FL,R,Standard Grant,499982,599827,444873.59,599827,444873.59,154953.40999999997
2225199,SAN ANTONIO,,❌ Terminated,University of Texas at San Antonio,TX,R,Continuing Grant,3000000,NA,NA,3000000,3063559.3220338984,-63559.32203389844
2225208,ORLANDO,,❌ Terminated,The University of Central Florida Board of Trustees,FL,R,Standard Grant,500000,500000,324409.95,500000,324409.95,175590.05
2225238,SANTA BARBARA,,🔄 Possibly Reinstated,University of California-Santa Barbara,CA,D,Continuing Grant,3000000,NA,NA,3000000,1623412.479293208,1376587.520706792
2225246,HOUSTON,,❌ Terminated,University of Houston,TX,R,Standard Grant,499060,525610,293676.23,525610,293676.23,231933.77000000002
2225247,EDINBURG,,❌ Terminated,The University of Texas Rio Grande Valley,TX,R,Standard Grant,499998,499998,272129.88,499998,272129.88,227868.12
2225314,BLACKSBURG,,❌ Terminated,Virginia Polytechnic Institute and State University,VA,R,Standard Grant,336869,NA,NA,336869,343572.8606965174,-6703.860696517397
2225362,COLLEGE PARK,TRUE,❌ Terminated,"University of Maryland, College Park",MD,D,Standard Grant,998969,998969,710711.04,998969,710711.04,288257.95999999996
2225399,ALBUQUERQUE,,❌ Terminated,University of New Mexico,NM,D,Standard Grant,350000,350000,86505.49,350000,86505.49,263494.51
2225542,SAN ANTONIO,,❌ Terminated,San Antonio College,TX,R,Standard Grant,181800,NA,NA,181800,185469.02119071645,-3669.0211907164485
2225832,HUNTSVILLE,,❌ Terminated,HudsonAlpha Institute for Biotechnology,AL,R,Standard Grant,998656,NA,NA,998656,1011889.9734964322,-13233.973496432183
2226087,LOS ANGELES,FALSE,❌ Terminated,University of Southern California,CA,D,Standard Grant,500000,NA,NA,500000,518909.8998887653,-18909.8998887653
2226708,COLLEGE STATION,,❌ Terminated,Texas A&M Engineering Experiment Station,TX,R,Standard Grant,297876,NA,NA,297876,301639.2536443149,-3763.2536443148856
2227624,AUSTIN,FALSE,❌ Terminated,University of Texas at Austin,TX,R,Standard Grant,21950,21950,17489.72,21950,17489.72,4460.279999999999
2227705,BERKELEY,FALSE,🔄 Possibly Reinstated,University of California-Berkeley,CA,D,Standard Grant,50000,50000,37700.18,50000,37700.18,12299.82
2227918,LOS ANGELES,TRUE,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,128127,128127,14867.31,128127,14867.31,113259.69
2227964,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,326200,NA,NA,326200,330425.3886010363,-4225.388601036277
2228064,FAIRBANKS,TRUE,❌ Terminated,University of Alaska Fairbanks Campus,AK,R,Standard Grant,300000,300000,128060.99,300000,128060.99,171939.01
2228135,MERCED,TRUE,🔄 Possibly Reinstated,University of California - Merced,CA,D,Standard Grant,81304,NA,NA,81304,72319.64113785558,8984.358862144421
2228162,DAVIS,TRUE,🔄 Possibly Reinstated,University of California-Davis,CA,D,Standard Grant,89482,NA,NA,89482,79593.94529540482,9888.054704595183
2228198,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,7490708,5991011,4082352.8,7490708,4082352.8,3408355.2
2228205,AUSTIN,TRUE,❌ Terminated,University of Texas at Austin,TX,R,Continuing Grant,7057285,5558674,1636429.17,7057285,1636429.17,5420855.83
2228359,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,718313,718313,356110.28,718313,356110.28,362202.72
2229008,FORT WORTH,TRUE,❌ Terminated,Texas Christian University,TX,R,Standard Grant,299975,299975,281454.67,299975,281454.67,18520.330000000016
2230083,KENT,FALSE,❌ Terminated,Kent State University,OH,R,Standard Grant,199786,199786,194223.83,199786,194223.83,5562.170000000013
2230494,AMHERST,FALSE,❌ Terminated,SUNY at Buffalo,NY,D,Cooperative Agreement,5000000,5000000,4742507.05,5000000,4742507.05,257492.9500000002
2230615,PHILADELPHIA,TRUE,❌ Terminated,University of Pennsylvania,PA,D,Standard Grant,1485510,1485510,518904.13,1485510,518904.13,966605.87
2230616,SEATTLE,TRUE,❌ Terminated,University of Washington,WA,D,Cooperative Agreement,5000000,5000000,4475445.88,5000000,4475445.88,524554.1200000001
2230692,MADISON,FALSE,❌ Terminated,University of Wisconsin-Madison,WI,D,Cooperative Agreement,5000000,5000000,4928681.33,5000000,4928681.33,71318.66999999993
2230723,WORCESTER,TRUE,❌ Terminated,Clark University,MA,D,Standard Grant,1499365,1499365,649634.9,1499365,649634.9,849730.1
2230887,RUSTON,FALSE,❌ Terminated,Louisiana Tech University,LA,R,Standard Grant,197022,197022,159260.04,197022,159260.04,37761.95999999999
2231202,TAMPA,TRUE,❌ Terminated,University of South Florida,FL,R,Standard Grant,49906,NA,NA,49906,51642.74923234391,-1736.7492323439074
2231707,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,250000,250000,232108.14,250000,232108.14,17891.859999999986
2231729,NEW ORLEANS,TRUE,❌ Terminated,Tulane University,LA,R,Continuing Grant,483302,NA,NA,483302,499380.5401174168,-16078.540117416822
2231959,TEMPE,FALSE,❌ Terminated,Arizona State University,AZ,D,Standard Grant,181501,79243,79243,181501,79243,102258
2233205,FORT COLLINS,TRUE,❌ Terminated,Colorado State University,CO,D,Standard Grant,100000,100000,37857.96,100000,37857.96,62142.04
2233342,LINCOLN,TRUE,❌ Terminated,University of Nebraska-Lincoln,NE,R,Standard Grant,211435,211435,47883.63,211435,47883.63,163551.37
2233343,BLACKSBURG,TRUE,❌ Terminated,Virginia Polytechnic Institute and State University,VA,R,Standard Grant,288563,288563,235654.12,288563,235654.12,52908.880000000005
2233509,WASHINGTON,TRUE,❌ Terminated,American Society For Microbiology,DC,,Standard Grant,499985,499985,404973.8,499985,404973.8,95011.20000000001
2233701,CHARLOTTE AMALIE,TRUE,❌ Terminated,University of The Virgin Islands,VI,,Standard Grant,91246,91246,29911.76,91246,29911.76,61334.240000000005
2233702,LONG BEACH,TRUE,❌ Terminated,California State University-Long Beach Foundation,CA,D,Standard Grant,31867,31867,10078.29,31867,10078.29,21788.71
2233703,HATTIESBURG,TRUE,❌ Terminated,University of Southern Mississippi,MS,R,Standard Grant,12121,12121,0,12121,0,12121
2233707,SPOKANE,TRUE,❌ Terminated,BLACK IN MARINE SCIENCE,WA,D,Standard Grant,1997452,NA,NA,1997452,2088245.2727272727,-90793.2727272727
2233788,ONEONTA,TRUE,❌ Terminated,SUNY College at Oneonta,NY,D,Standard Grant,88281,88281,32468.81,88281,32468.81,55812.19
2233789,CLEMSON,TRUE,❌ Terminated,Clemson University,SC,R,Standard Grant,584724,584724,152072.71,584724,152072.71,432651.29000000004
2233790,MADISON,TRUE,❌ Terminated,University of Wisconsin-Madison,WI,D,Standard Grant,122673,122673,39652.58,122673,39652.58,83020.42
2234308,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,342550,NA,NA,342550,347580.1027900147,-5030.102790014702
2234351,WASHINGTON,TRUE,❌ Terminated,Society for Personality and Social Psychology,DC,,Standard Grant,161159,NA,NA,161159,170368.08571428573,-9209.085714285728
2234510,PITTSBURGH,TRUE,❌ Terminated,University of Pittsburgh,PA,D,Standard Grant,409197,409197,246671.87,409197,246671.87,162525.13
2234708,ATLANTA,TRUE,❌ Terminated,Georgia Tech Research Corporation,GA,R,Standard Grant,99791,NA,NA,99791,105493.34285714285,-5702.342857142852
2235579,MIAMI,,❌ Terminated,Florida International University,FL,R,Standard Grant,581978,581978,300196.16,581978,300196.16,281781.84
2236596,Houston,TRUE,❌ Terminated,William Marsh Rice University,TX,R,Continuing Grant,529578,NA,NA,529578,554655.5097493036,-25077.509749303572
2236618,SEATTLE,TRUE,❌ Terminated,University of Washington,WA,D,Continuing Grant,612842,246746,145215.85,612842,145215.85,467626.15
2236814,FAYETTEVILLE,TRUE,❌ Terminated,University of Arkansas,AR,R,Standard Grant,199974,199974,197025.71,199974,197025.71,2948.290000000008
2237151,HARRISONBURG,FALSE,❌ Terminated,James Madison University,VA,R,Continuing Grant,831028,NA,NA,831028,863359.060518732,-32331.060518731945
2237564,MIAMI,TRUE,❌ Terminated,Florida International University,FL,R,Continuing Grant,612735,NA,NA,612735,646014.5367412141,-33279.536741214106
2237580,BOSTON,TRUE,❌ Terminated,Trustees of Boston University,MA,D,Continuing Grant,600527,231958,151194.4,600527,151194.4,449332.6
2237739,EAST LANSING,TRUE,❌ Terminated,Michigan State University,MI,D,Continuing Grant,629023,NA,NA,629023,658809.6044568245,-29786.604456824483
2237867,HOUSTON,TRUE,❌ Terminated,University of Houston,TX,R,Continuing Grant,563407,282660,254047.99,563407,254047.99,309359.01
2238071,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,1361007,NA,NA,1361007,1377956.0286425904,-16949.02864259039
2238113,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,822963,479118,356800.55,822963,356800.55,466162.45
2238389,TAMPA,TRUE,❌ Terminated,University of South Florida,FL,R,Continuing Grant,607272,NA,NA,607272,631965.2891566266,-24693.28915662656
2238410,ANN ARBOR,TRUE,❌ Terminated,Regents of the University of Michigan - Ann Arbor,MI,D,Continuing Grant,599520,153285,48539.32,599520,48539.32,550980.68
2238446,EAST LANSING,TRUE,❌ Terminated,Michigan State University,MI,D,Continuing Grant,1304393,501215,392410.99,1304393,392410.99,911982.01
2238714,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,550664,NA,NA,550664,559135.7538461538,-8471.75384615385
2238836,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,494000,296815,184198.62,494000,184198.62,309801.38
2239021,ATHENS,,❌ Terminated,University of Georgia Research Foundation Inc,GA,R,Continuing Grant,607995,244095,53640.82,607995,53640.82,554354.18
2239067,RIVERSIDE,TRUE,🔄 Possibly Reinstated,University of California-Riverside,CA,D,Continuing Grant,699480,481485,124756.82,699480,124756.82,574723.1799999999
2239234,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,434135,169860,104374.75,434135,104374.75,329760.25
2239242,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,897379,NA,NA,946343,958337.2078580481,-11994.207858048147
2239348,MEDFORD,TRUE,❌ Terminated,Tufts University,MA,D,Continuing Grant,606720,NA,NA,606720,641389.7142857143,-34669.71428571432
2239780,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,602466,602466,189679.47,602466,189679.47,412786.53
2239795,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,870025,557803,379234,870025,379234,490791
2239824,CAMBRIDGE,TRUE,❌ Terminated,Massachusetts Institute of Technology,MA,D,Standard Grant,531915,531915,188743.1,531915,188743.1,343171.9
2239879,ATLANTA,FALSE,❌ Terminated,Georgia Tech Research Corporation,GA,R,Continuing Grant,607835,120008,107625,607835,107625,500210
2240327,AUBURN,TRUE,❌ Terminated,Auburn University,AL,R,Standard Grant,204324,NA,NA,204324,213999.50974930363,-9675.50974930363
2240535,MEDFORD,TRUE,🔄 Possibly Reinstated,Tufts University,MA,D,Standard Grant,239553,NA,NA,239553,144388.1095890411,95164.8904109589
2240660,Boulder,TRUE,❌ Terminated,University of Colorado at Boulder,CO,D,Standard Grant,436156,436156,122745.61,436156,122745.61,313410.39
2240900,NEW YORK,TRUE,❌ Terminated,Columbia University,NY,D,Standard Grant,15070,15070,9486.74,15070,9486.74,5583.26
2241068,CHICAGO,FALSE,🔄 Possibly Reinstated,Illinois Institute of Technology,IL,D,Standard Grant,224033,224033,6208.13,224033,6208.13,217824.87
2241069,SANTA BARBARA,FALSE,🔄 Possibly Reinstated,University of California-Santa Barbara,CA,D,Standard Grant,155967,NA,NA,155967,115800.15616438356,40166.84383561644
2241521,CAMBRIDGE,TRUE,❌ Terminated,National Bureau of Economic Research Inc,MA,D,Standard Grant,201410,201410,147778.3,201410,147778.3,53631.70000000001
2241522,MISSISSIPPI STATE,TRUE,❌ Terminated,Mississippi State University,MS,R,Standard Grant,103735,NA,NA,103735,107444.7284768212,-3709.7284768211975
2241596,IRVINE,FALSE,🔄 Possibly Reinstated,University of California-Irvine,CA,D,Standard Grant,499801,499801,131778.78,499801,131778.78,368022.22
2241828,U S A F ACADEMY,FALSE,❌ Terminated,United States Air Force Academy,CO,D,Interagency Agreement,20672,NA,NA,20672,22226.718662952648,-1554.7186629526477
2241885,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,332169,332169,332169,332169,332169,0
2242057,PRINCETON,FALSE,❌ Terminated,Princeton University,NJ,D,Standard Grant,414688,NA,NA,497624,519740.6222222222,-22116.622222222213
2242643,BATON ROUGE,TRUE,❌ Terminated,Louisiana State University,LA,R,Standard Grant,363852,363852,53282.01,363852,53282.01,310569.99
2242654,LAS VEGAS,TRUE,❌ Terminated,University of Nevada Las Vegas,NV,R,Continuing Grant,996249,719417,343163.65,996249,343163.65,653085.35
2243017,ARLINGTON,TRUE,❌ Terminated,University of Texas at Arlington,TX,R,Continuing Grant,1834369,NA,NA,1834369,1914381.8642972535,-80012.86429725355
2243018,EL PASO,TRUE,❌ Terminated,University of Texas at El Paso,TX,R,Continuing Grant,601982,245140,128128.24,601982,128128.24,473853.76
2243020,SAN ANTONIO,TRUE,❌ Terminated,University of Texas at San Antonio,TX,R,Continuing Grant,302697,103224,45879.74,302697,45879.74,256817.26
2243041,PRINCETON,FALSE,❌ Terminated,Educational Testing Service,NJ,D,Standard Grant,360000,NA,NA,360000,373670.88607594935,-13670.886075949355
2243105,PROVIDENCE,TRUE,❌ Terminated,Brown University,RI,D,Continuing Grant,1420138,NA,NA,1420138,1477884.5753012048,-57746.57530120481
